2011-05-17T21:21:00+03:00	23
2011-05-18T10:53:00+03:00	5
2011-05-18T11:03:00+03:00	3
2011-05-18T12:16:00+03:00	8
2011-05-18T12:18:00+03:00	10
2011-05-18T18:29:00+03:00	9
2011-05-19T10:58:00+03:00	14
2011-05-19T11:40:00+03:00	26
2011-05-19T14:09:00+03:00	7
2011-05-19T15:10:00+03:00	36
2011-05-19T19:09:00+03:00	31
2011-05-19T19:25:00+03:00	5
2011-05-19T19:48:00+03:00	12
2011-05-20T11:16:00+03:00	23
2011-05-20T13:21:00+03:00	6
2011-05-20T13:38:00+03:00	2
2011-05-20T18:51:00+03:00	7
2011-05-22T18:51:00+03:00	15
2011-05-23T11:31:00+03:00	10
2011-05-23T15:56:00+03:00	5
2011-05-23T16:12:00+03:00	35
2011-05-23T17:59:00+03:00	20
2011-05-23T21:22:00+03:00	11
2011-05-23T21:45:00+03:00	13
2011-05-23T22:04:00+03:00	9
2011-05-24T00:24:00+03:00	8
2011-05-24T11:13:00+03:00	17
2011-05-24T11:29:00+03:00	14
2011-05-24T13:42:00+03:00	7
2011-05-24T15:56:00+03:00	9
2011-05-24T17:51:00+03:00	6
2011-05-24T18:15:00+03:00	43
2011-05-25T11:30:00+03:00	19
2011-05-25T11:34:00+03:00	47
2011-05-25T16:35:00+03:00	5
2011-05-25T17:31:00+03:00	14
2011-05-26T10:23:00+03:00	2
2011-05-26T12:00:00+03:00	37
2011-05-26T17:10:00+03:00	22
2011-05-27T10:32:00+03:00	5
2011-05-27T10:51:00+03:00	18
2011-05-27T11:28:00+03:00	26
2011-05-29T14:02:00+03:00	2
2011-05-29T14:07:00+03:00	1
2011-05-29T14:24:00+03:00	11
2011-05-29T18:23:00+03:00	13
2011-05-30T01:10:00+03:00	44
2011-05-30T09:23:00+03:00	23
2011-05-30T10:44:00+03:00	12
2011-05-30T10:54:00+03:00	30
2011-05-30T16:52:00+03:00	19
2011-05-30T17:48:00+03:00	28
2011-05-31T02:18:00+03:00	10
2011-05-31T02:28:00+03:00	14
2011-05-31T02:38:00+03:00	7
2011-05-31T10:47:00+03:00	15
2011-05-31T10:58:00+03:00	41
2011-05-31T13:55:00+03:00	41
2011-05-31T19:02:00+03:00	14
2011-05-31T20:46:00+03:00	18
2011-06-01T10:57:00+03:00	13
2011-06-01T11:09:00+03:00	16
2011-06-01T11:20:00+03:00	10
2011-06-01T11:24:00+03:00	7
2011-06-01T16:21:00+03:00	56
2011-06-01T16:29:00+03:00	19
2011-06-01T21:03:00+03:00	26
2011-06-01T21:59:00+03:00	30
2011-06-02T11:11:00+03:00	18
2011-06-02T11:29:00+03:00	32
2011-06-02T11:40:00+03:00	13
2011-06-02T11:56:00+03:00	15
2011-06-02T12:06:00+03:00	14
2011-06-02T12:11:00+03:00	7
2011-06-02T16:35:00+03:00	20
2011-06-02T18:19:00+03:00	7
2011-06-02T18:41:00+03:00	34
2011-06-02T21:19:00+03:00	8
2011-06-02T21:52:00+03:00	11
2011-06-02T22:22:00+03:00	17
2011-06-03T10:42:00+03:00	19
2011-06-03T10:50:00+03:00	37
2011-06-03T10:59:00+03:00	10
2011-06-03T11:53:00+03:00	18
2011-06-03T12:05:00+03:00	10
2011-06-03T15:04:00+03:00	9
2011-06-03T15:23:00+03:00	36
2011-06-03T22:01:00+03:00	1
2011-06-05T02:11:00+03:00	18
2011-06-05T20:37:00+03:00	19
2011-06-05T20:43:00+03:00	9
2011-06-05T21:03:00+03:00	11
2011-06-06T00:35:00+03:00	13
2011-06-06T01:22:00+03:00	14
2011-06-06T01:34:00+03:00	44
2011-06-06T12:46:00+03:00	20
2011-06-06T12:59:00+03:00	20
2011-06-06T15:08:00+03:00	4
2011-06-06T15:22:00+03:00	28
2011-06-06T20:41:00+03:00	17
2011-06-07T11:16:00+03:00	2
2011-06-07T15:34:00+03:00	12
2011-06-07T16:06:00+03:00	14
2011-06-07T18:11:00+03:00	15
2011-06-07T20:34:00+03:00	6
2011-06-07T20:38:00+03:00	17
2011-06-07T21:27:00+03:00	10
2011-06-08T09:56:00+03:00	9
2011-06-08T10:04:00+03:00	11
2011-06-08T11:33:00+03:00	10
2011-06-08T13:00:00+03:00	11
2011-06-08T13:05:00+03:00	9
2011-06-08T13:08:00+03:00	4
2011-06-08T13:18:00+03:00	13
2011-06-08T14:31:00+03:00	16
2011-06-08T15:20:00+03:00	3
2011-06-08T16:30:00+03:00	5
2011-06-08T17:56:00+03:00	10
2011-06-09T11:14:00+03:00	11
2011-06-09T11:18:00+03:00	7
2011-06-09T11:21:00+03:00	6
2011-06-09T21:38:00+03:00	12
2011-06-09T21:40:00+03:00	17
2011-06-09T21:59:00+03:00	20
2011-06-09T22:29:00+03:00	31
2011-06-10T10:40:00+03:00	4
2011-06-10T11:23:00+03:00	13
2011-06-10T12:16:00+03:00	11
2011-06-10T18:44:00+03:00	4
2011-06-11T00:18:00+03:00	3
2011-06-11T00:23:00+03:00	10
2011-06-11T00:28:00+03:00	6
2011-06-11T00:39:00+03:00	15
2011-06-11T13:13:00+03:00	12
2011-06-11T19:23:00+03:00	7
2011-06-13T20:15:00+03:00	16
2011-06-13T20:19:00+03:00	6
2011-06-14T01:19:00+03:00	32
2011-06-14T18:02:00+03:00	28
2011-06-14T18:16:00+03:00	21
2011-06-14T18:24:00+03:00	21
2011-06-14T23:18:00+03:00	9
2011-06-14T23:32:00+03:00	12
2011-06-15T11:22:00+03:00	11
2011-06-15T18:34:00+03:00	8
2011-06-15T18:52:00+03:00	6
2011-06-15T19:20:00+03:00	31
2011-06-15T21:45:00+03:00	44
2011-06-16T12:26:00+03:00	19
2011-06-16T13:31:00+03:00	7
2011-06-16T17:21:00+03:00	5
2011-06-16T17:28:00+03:00	12
2011-06-16T21:50:00+03:00	4
2011-06-16T21:59:00+03:00	33
2011-06-16T22:12:00+03:00	19
2011-06-16T23:27:00+03:00	47
2011-06-16T23:38:00+03:00	47
2011-06-17T10:57:00+03:00	14
2011-06-17T11:18:00+03:00	2
2011-06-17T11:24:00+03:00	5
2011-06-17T12:57:00+03:00	29
2011-06-17T17:32:00+03:00	8
2011-06-17T17:40:00+03:00	16
2011-06-17T18:13:00+03:00	7
2011-06-17T18:21:00+03:00	9
2011-06-18T10:32:00+03:00	12
2011-06-18T13:27:00+03:00	3
2011-06-18T13:28:00+03:00	4
2011-06-18T13:39:00+03:00	6
2011-06-18T16:36:00+03:00	11
2011-06-18T23:46:00+03:00	17
2011-06-19T12:53:00+03:00	10
2011-06-19T19:46:00+03:00	15
2011-06-19T23:55:00+03:00	21
2011-06-20T14:16:00+03:00	47
2011-06-20T16:12:00+03:00	31
2011-06-20T16:39:00+03:00	17
2011-06-20T16:51:00+03:00	10
2011-06-21T15:17:00+03:00	29
2011-06-21T16:33:00+03:00	21
2011-06-21T21:53:00+03:00	9
2011-06-22T01:50:00+03:00	17
2011-06-22T11:40:00+03:00	43
2011-06-22T15:54:00+03:00	5
2011-06-22T16:01:00+03:00	14
2011-06-22T19:48:00+03:00	7
2011-06-22T23:14:00+03:00	17
2011-06-23T08:49:00+03:00	10
2011-06-23T12:39:00+03:00	10
2011-06-23T13:36:00+03:00	15
2011-06-23T18:15:00+03:00	7
2011-06-24T01:13:00+03:00	10
2011-06-24T10:35:00+03:00	11
2011-06-24T10:50:00+03:00	10
2011-06-24T11:10:00+03:00	3
2011-06-24T17:35:00+03:00	15
2011-06-24T17:45:00+03:00	12
2011-06-24T17:55:00+03:00	4
2011-06-24T19:15:00+03:00	5
2011-06-24T22:32:00+03:00	21
2011-06-25T16:34:00+03:00	9
2011-06-25T16:36:00+03:00	8
2011-06-25T16:39:00+03:00	11
2011-06-26T09:55:00+03:00	closed
2011-06-26T10:30:00+03:00	24
2011-06-26T10:55:00+03:00	23
2011-06-26T13:02:00+03:00	11
2011-06-26T14:23:00+03:00	5
2011-06-26T14:31:00+03:00	11
2011-06-26T14:34:00+03:00	7
2011-06-26T14:54:00+03:00	5
2011-06-26T19:34:00+03:00	6
2011-06-26T19:53:00+03:00	15
2011-06-27T00:13:00+03:00	20
2011-06-27T03:51:00+03:00	7
2011-06-27T10:24:00+03:00	10
2011-06-27T13:35:00+03:00	15
2011-06-27T13:36:00+03:00	1
2011-06-27T18:03:00+03:00	12
2011-06-27T19:48:00+03:00	24
2011-06-27T23:56:00+03:00	15
2011-06-28T11:14:00+03:00	10
2011-06-28T20:00:00+03:00	5
2011-06-28T20:43:00+03:00	21
2011-06-29T10:52:00+03:00	12
2011-06-29T11:06:00+03:00	17
2011-06-29T11:53:00+03:00	8
2011-06-29T19:47:00+03:00	17
2011-06-29T21:02:00+03:00	8
2011-06-29T22:06:00+03:00	7
2011-06-30T00:14:00+03:00	4
2011-06-30T00:16:00+03:00	8
2011-06-30T20:43:00+03:00	16
2011-06-30T23:19:00+03:00	7
2011-07-01T02:40:00+03:00	22
2011-07-01T07:58:00+03:00	10
2011-07-01T10:26:00+03:00	9
2011-07-01T14:56:00+03:00	8
2011-07-01T15:16:00+03:00	36
2011-07-01T17:15:00+03:00	31
2011-07-01T19:55:00+03:00	25
2011-07-01T20:47:00+03:00	19
2011-07-01T21:08:00+03:00	5
2011-07-02T13:29:00+03:00	10
2011-07-03T02:07:00+03:00	14
2011-07-03T04:05:00+03:00	22
2011-07-03T04:41:00+03:00	18
2011-07-04T10:03:00+03:00	8
2011-07-04T12:27:00+03:00	9
2011-07-04T13:50:00+03:00	36
2011-07-04T16:48:00+03:00	15
2011-07-04T19:49:00+03:00	7
2011-07-04T20:44:00+03:00	36
2011-07-04T20:59:00+03:00	23
2011-07-04T21:09:00+03:00	44
2011-07-04T21:39:00+03:00	54
2011-07-04T21:45:00+03:00	15
2011-07-04T21:45:00+03:00	13
2011-07-04T23:17:00+03:00	11
2011-07-05T00:49:00+03:00	18
2011-07-05T15:20:00+03:00	21
2011-07-05T15:34:00+03:00	25
2011-07-05T18:28:00+03:00	10
2011-07-05T20:40:00+03:00	23
2011-07-05T20:53:00+03:00	10
2011-07-05T23:52:00+03:00	14
2011-07-06T07:59:00+03:00	18
2011-07-06T09:05:00+03:00	19
2011-07-06T09:31:00+03:00	16
2011-07-06T10:47:00+03:00	36
2011-07-06T14:08:00+03:00	17
2011-07-06T15:15:00+03:00	9
2011-07-06T19:06:00+03:00	53
2011-07-06T20:33:00+03:00	15
2011-07-06T21:22:00+03:00	55
2011-07-07T02:55:00+03:00	34
2011-07-07T12:48:00+03:00	19
2011-07-07T14:22:00+03:00	17
2011-07-07T18:33:00+03:00	34
2011-07-07T20:57:00+03:00	16
2011-07-07T21:17:00+03:00	26
2011-07-07T22:23:00+03:00	35
2011-07-08T10:38:00+03:00	32
2011-07-08T12:10:00+03:00	23
2011-07-08T17:32:00+03:00	34
2011-07-08T18:41:00+03:00	14
2011-07-08T18:55:00+03:00	8
2011-07-08T19:30:00+03:00	14
2011-07-08T20:44:00+03:00	13
2011-07-08T21:30:00+03:00	17
2011-07-09T11:41:00+03:00	27
2011-07-09T14:16:00+03:00	24
2011-07-09T14:46:00+03:00	7
2011-07-09T14:55:00+03:00	7
2011-07-09T14:56:00+03:00	4
2011-07-09T15:07:00+03:00	26
2011-07-10T00:14:00+03:00	17
2011-07-10T00:20:00+03:00	5
2011-07-10T00:26:00+03:00	4
2011-07-10T01:42:00+03:00	6
2011-07-10T12:03:00+03:00	12
2011-07-10T12:37:00+03:00	13
2011-07-10T13:41:00+03:00	19
2011-07-10T13:50:00+03:00	5
2011-07-10T13:55:00+03:00	13
2011-07-10T14:01:00+03:00	7
2011-07-10T20:14:00+03:00	16
2011-07-10T20:33:00+03:00	22
2011-07-10T22:08:00+03:00	8
2011-07-10T22:17:00+03:00	49
2011-07-10T22:45:00+03:00	15
2011-07-10T22:55:00+03:00	14
2011-07-10T23:26:00+03:00	14
2011-07-11T00:41:00+03:00	14
2011-07-11T02:45:00+03:00	12
2011-07-11T10:47:00+03:00	15
2011-07-11T10:49:00+03:00	5
2011-07-11T12:28:00+03:00	38
2011-07-11T12:40:00+03:00	52
2011-07-11T15:16:00+03:00	33
2011-07-11T21:23:00+03:00	25
2011-07-11T21:40:00+03:00	14
2011-07-11T23:32:00+03:00	9
2011-07-12T01:08:00+03:00	10
2011-07-12T07:29:00+03:00	19
2011-07-12T10:12:00+03:00	12
2011-07-12T10:20:00+03:00	62
2011-07-12T12:00:00+03:00	7
2011-07-12T14:38:00+03:00	47
2011-07-12T17:50:00+03:00	28
2011-07-12T17:56:00+03:00	49
2011-07-12T21:02:00+03:00	16
2011-07-12T21:08:00+03:00	10
2011-07-12T21:21:00+03:00	18
2011-07-12T22:59:00+03:00	18
2011-07-13T10:38:00+03:00	8
2011-07-13T10:48:00+03:00	7
2011-07-13T10:53:00+03:00	16
2011-07-13T12:52:00+03:00	23
2011-07-13T17:04:00+03:00	12
2011-07-13T17:10:00+03:00	41
2011-07-13T18:36:00+03:00	42
2011-07-13T19:38:00+03:00	17
2011-07-13T21:08:00+03:00	10
2011-07-14T09:50:00+03:00	14
2011-07-14T10:16:00+03:00	20
2011-07-14T10:28:00+03:00	20
2011-07-14T10:33:00+03:00	32
2011-07-14T13:13:00+03:00	12
2011-07-14T14:00:00+03:00	21
2011-07-14T14:14:00+03:00	37
2011-07-14T14:51:00+03:00	7
2011-07-14T19:06:00+03:00	50
2011-07-14T19:13:00+03:00	24
2011-07-14T20:27:00+03:00	154
2011-07-14T21:38:00+03:00	7
2011-07-15T10:40:00+03:00	47
2011-07-15T10:52:00+03:00	22
2011-07-15T13:46:00+03:00	11
2011-07-15T15:54:00+03:00	15
2011-07-15T16:54:00+03:00	20
2011-07-15T19:42:00+03:00	11
2011-07-16T11:23:00+03:00	18
2011-07-16T18:20:00+03:00	4
2011-07-16T18:24:00+03:00	6
2011-07-16T18:30:00+03:00	35
2011-07-17T01:55:00+03:00	40
2011-07-17T02:05:00+03:00	10
2011-07-17T02:10:00+03:00	6
2011-07-17T02:24:00+03:00	24
2011-07-17T03:27:00+03:00	44
2011-07-17T10:43:00+03:00	12
2011-07-17T13:01:00+03:00	39
2011-07-17T13:05:00+03:00	7
2011-07-17T13:21:00+03:00	65
2011-07-17T14:06:00+03:00	8
2011-07-17T21:12:00+03:00	18
2011-07-17T21:21:00+03:00	12
2011-07-18T10:46:00+03:00	19
2011-07-18T13:15:00+03:00	16
2011-07-18T14:04:00+03:00	3
2011-07-18T14:43:00+03:00	12
2011-07-18T17:14:00+03:00	25
2011-07-18T17:32:00+03:00	27
2011-07-18T18:10:00+03:00	15
2011-07-18T18:55:00+03:00	8
2011-07-18T19:03:00+03:00	38
2011-07-18T21:49:00+03:00	22
2011-07-18T21:57:00+03:00	31
2011-07-19T00:15:00+03:00	4
2011-07-19T00:25:00+03:00	31
2011-07-19T10:43:00+03:00	31
2011-07-19T11:08:00+03:00	40
2011-07-19T14:00:00+03:00	33
2011-07-19T15:25:00+03:00	14
2011-07-19T17:28:00+03:00	45
2011-07-19T17:41:00+03:00	19
2011-07-19T18:38:00+03:00	24
2011-07-19T22:27:00+03:00	14
2011-07-19T23:02:00+03:00	28
2011-07-20T10:19:00+03:00	13
2011-07-20T10:24:00+03:00	14
2011-07-20T10:57:00+03:00	19
2011-07-20T13:21:00+03:00	17
2011-07-20T13:44:00+03:00	11
2011-07-20T16:12:00+03:00	16
2011-07-20T16:15:00+03:00	18
2011-07-20T17:19:00+03:00	8
2011-07-20T20:29:00+03:00	25
2011-07-20T21:42:00+03:00	19
2011-07-20T21:46:00+03:00	30
2011-07-20T22:09:00+03:00	10
2011-07-21T00:31:00+03:00	2
2011-07-21T15:09:00+03:00	4
2011-07-21T15:14:00+03:00	2
2011-07-21T18:44:00+03:00	9
2011-07-21T21:11:00+03:00	8
2011-07-21T21:46:00+03:00	5
2011-07-21T21:57:00+03:00	16
2011-07-21T22:05:00+03:00	9
2011-07-22T00:49:00+03:00	16
2011-07-22T08:18:00+03:00	29
2011-07-22T11:18:00+03:00	20
2011-07-22T11:50:00+03:00	34
2011-07-22T11:58:00+03:00	11
2011-07-22T12:03:00+03:00	6
2011-07-22T13:14:00+03:00	11
2011-07-22T13:27:00+03:00	14
2011-07-22T14:26:00+03:00	18
2011-07-22T15:39:00+03:00	59
2011-07-22T17:12:00+03:00	13
2011-07-22T17:19:00+03:00	50
2011-07-22T17:22:00+03:00	18
2011-07-22T21:10:00+03:00	18
2011-07-23T12:19:00+03:00	38
2011-07-23T22:09:00+03:00	11
2011-07-24T00:23:00+03:00	19
2011-07-24T13:50:00+03:00	49
2011-07-24T14:44:00+03:00	14
2011-07-24T19:13:00+03:00	10
2011-07-24T20:49:00+03:00	68
2011-07-24T22:44:00+03:00	16
2011-07-25T00:06:00+03:00	24
2011-07-25T00:19:00+03:00	11
2011-07-25T10:26:00+03:00	4
2011-07-25T10:47:00+03:00	2
2011-07-25T19:19:00+03:00	10
2011-07-25T20:35:00+03:00	17
2011-07-25T22:54:00+03:00	14
2011-07-25T23:05:00+03:00	5
2011-07-25T23:53:00+03:00	14
2011-07-26T11:43:00+03:00	4
2011-07-26T21:27:00+03:00	7
2011-07-26T21:37:00+03:00	17
2011-07-26T22:14:00+03:00	11
2011-07-26T22:58:00+03:00	78
2011-07-27T00:22:00+03:00	20
2011-07-27T11:39:00+03:00	29
2011-07-27T13:17:00+03:00	11
2011-07-27T15:43:00+03:00	17
2011-07-27T17:21:00+03:00	4
2011-07-27T17:38:00+03:00	19
2011-07-27T20:43:00+03:00	13
2011-07-27T23:53:00+03:00	7
2011-07-28T00:55:00+03:00	8
2011-07-28T11:29:00+03:00	14
2011-07-28T13:02:00+03:00	6
2011-07-28T13:12:00+03:00	45
2011-07-28T21:05:00+03:00	31
2011-07-28T21:37:00+03:00	5
2011-07-29T00:42:00+03:00	16
2011-07-29T11:23:00+03:00	137
2011-07-29T11:32:00+03:00	13
2011-07-29T11:49:00+03:00	45
2011-07-29T12:42:00+03:00	67
2011-07-29T12:44:00+03:00	27
2011-07-29T14:54:00+03:00	24
2011-07-29T18:43:00+03:00	18
2011-07-29T18:46:00+03:00	16
2011-07-29T19:52:00+03:00	46
2011-07-29T21:09:00+03:00	11
2011-07-30T13:13:00+03:00	5
2011-07-30T13:18:00+03:00	12
2011-07-30T13:30:00+03:00	7
2011-07-31T00:57:00+03:00	38
2011-07-31T18:56:00+03:00	28
2011-07-31T22:16:00+03:00	26
2011-07-31T23:20:00+03:00	8
2011-08-01T02:32:00+03:00	16
2011-08-01T10:56:00+03:00	50
2011-08-01T11:22:00+03:00	39
2011-08-01T15:09:00+03:00	25
2011-08-01T19:41:00+03:00	53
2011-08-01T19:48:00+03:00	7
2011-08-01T19:52:00+03:00	39
2011-08-01T20:24:00+03:00	13
2011-08-02T04:52:00+03:00	4
2011-08-02T06:23:00+03:00	18
2011-08-02T11:09:00+03:00	37
2011-08-02T11:13:00+03:00	11
2011-08-02T11:19:00+03:00	32
2011-08-02T12:45:00+03:00	19
2011-08-02T13:08:00+03:00	21
